id,cpf,nome,data,inicio,fim,analista,cliente,fila,resultado,motivo,hora
ID-1607,556.611.975-63,Usuario Exemplo 607,2026-03-11,2026-03-29 13:14:00,13:40:00,Analista 29,Cliente 5,Fila 6,Reprovado Politica,Perfil de Risco,13:00
ID-1608,262.627.593-71,Usuario Exemplo 608,2026-03-02,2026-03-29 14:45:00,15:07:00,Analista 29,Cliente 2,Fila 16,Aprovado,Fluxo Normal,14:00
ID-1609,884.125.701-55,Usuario Exemplo 609,2026-03-04,2026-03-29 14:15:00,14:26:00,Analista 7,Cliente 4,Fila 9,Pendente,Aguardando Documento,14:00
ID-1610,202.529.792-27,Usuario Exemplo 610,2026-01-29,2026-03-29 10:39:00,11:17:00,Analista 17,Cliente 1,Fila 10,Aprovado,Fluxo Normal,10:00
ID-1611,952.901.894-41,Usuario Exemplo 611,2026-02-24,2026-03-29 08:46:00,09:08:00,Analista 26,Cliente 1,Fila 8,Aprovado,Fluxo Normal,08:00
ID-1612,522.214.826-58,Usuario Exemplo 612,2026-03-19,2026-03-29 16:33:00,17:11:00,Analista 20,Cliente 2,Fila 9,Aprovado,Fluxo Normal,16:00
ID-1613,954.739.133-39,Usuario Exemplo 613,2026-02-13,2026-03-29 16:11:00,16:20:00,Analista 11,Cliente 4,Fila 17,Reprovado Politica,Perfil de Risco,16:00
ID-1614,479.347.682-94,Usuario Exemplo 614,2026-02-14,2026-03-29 09:45:00,10:10:00,Analista 26,Cliente 3,Fila 2,Aprovado,Fluxo Normal,09:00
ID-1615,192.992.306-86,Usuario Exemplo 615,2026-02-01,2026-03-29 11:42:00,12:13:00,Analista 12,Cliente 4,Fila 17,Reprovado Fraude,Score Baixo,11:00
ID-1616,480.283.925-98,Usuario Exemplo 616,2026-03-04,2026-03-29 10:07:00,10:15:00,Analista 25,Cliente 3,Fila 11,Aprovado,Fluxo Normal,10:00
ID-1617,607.899.505-69,Usuario Exemplo 617,2026-03-17,2026-03-29 10:05:00,10:32:00,Analista 22,Cliente 2,Fila 5,Reprovado Fraude,Suspeita de Fraude,10:00
ID-1618,193.676.247-33,Usuario Exemplo 618,2026-02-20,2026-03-29 09:58:00,10:43:00,Analista 2,Cliente 3,Fila 2,Reprovado Politica,Documentação Irregular,09:00
ID-1619,229.352.119-17,Usuario Exemplo 619,2026-01-30,2026-03-29 11:51:00,12:05:00,Analista 10,Cliente 3,Fila 12,Pendente,Aguardando Documento,11:00
ID-1620,177.347.134-72,Usuario Exemplo 620,2026-03-25,2026-03-29 17:36:00,18:16:00,Analista 3,Cliente 5,Fila 3,Reprovado Fraude,Documentação Irregular,17:00
ID-1621,556.756.823-11,Usuario Exemplo 621,2026-03-16,2026-03-29 10:30:00,10:46:00,Analista 17,Cliente 1,Fila 13,Pendente,Aguardando Documento,10:00
ID-1622,318.528.490-14,Usuario Exemplo 622,2026-02-01,2026-03-29 13:12:00,13:43:00,Analista 1,Cliente 1,Fila 11,Aprovado,Fluxo Normal,13:00
ID-1623,171.566.971-71,Usuario Exemplo 623,2026-01-31,2026-03-29 17:18:00,17:30:00,Analista 7,Cliente 6,Fila 10,Aprovado,Fluxo Normal,17:00
ID-1624,459.223.355-76,Usuario Exemplo 624,2026-02-11,2026-03-29 13:45:00,14:27:00,Analista 7,Cliente 5,Fila 6,Reprovado Fraude,Suspeita de Fraude,13:00
ID-1625,639.595.933-41,Usuario Exemplo 625,2026-02-08,2026-03-29 10:56:00,11:36:00,Analista 9,Cliente 6,Fila 14,Reprovado Fraude,Score Baixo,10:00
ID-1626,318.668.219-60,Usuario Exemplo 626,2026-02-17,2026-03-29 17:39:00,17:45:00,Analista 29,Cliente 2,Fila 7,Pendente,Aguardando Documento,17:00
ID-1627,795.144.320-87,Usuario Exemplo 627,2026-02-09,2026-03-29 16:56:00,17:24:00,Analista 30,Cliente 6,Fila 12,Aprovado,Fluxo Normal,16:00
ID-1628,260.223.793-60,Usuario Exemplo 628,2026-03-25,2026-03-29 10:35:00,10:45:00,Analista 15,Cliente 5,Fila 15,Pendente,Aguardando Documento,10:00
ID-1629,878.783.808-23,Usuario Exemplo 629,2026-01-27,2026-03-29 09:30:00,10:08:00,Analista 11,Cliente 2,Fila 14,Aprovado,Fluxo Normal,09:00
ID-1630,940.893.144-67,Usuario Exemplo 630,2026-02-05,2026-03-29 15:00:00,15:18:00,Analista 6,Cliente 5,Fila 10,Reprovado Politica,Documentação Irregular,15:00
ID-1631,141.849.135-33,Usuario Exemplo 631,2026-02-16,2026-03-29 12:14:00,12:51:00,Analista 12,Cliente 4,Fila 5,Pendente,Aguardando Documento,12:00
ID-1632,309.507.912-13,Usuario Exemplo 632,2026-03-10,2026-03-29 13:02:00,13:25:00,Analista 13,Cliente 6,Fila 7,Reprovado Politica,Perfil de Risco,13:00
ID-1633,883.168.600-21,Usuario Exemplo 633,2026-02-09,2026-03-29 15:40:00,16:19:00,Analista 3,Cliente 6,Fila 11,Aprovado,Fluxo Normal,15:00
ID-1634,288.184.217-80,Usuario Exemplo 634,2026-02-27,2026-03-29 13:03:00,13:12:00,Analista 3,Cliente 3,Fila 4,Pendente,Aguardando Documento,13:00
ID-1635,455.321.633-30,Usuario Exemplo 635,2026-03-12,2026-03-29 17:15:00,17:40:00,Analista 16,Cliente 1,Fila 14,Reprovado Politica,Suspeita de Fraude,17:00
ID-1636,749.129.289-49,Usuario Exemplo 636,2026-03-22,2026-03-29 17:59:00,18:21:00,Analista 30,Cliente 3,Fila 11,Reprovado Politica,Suspeita de Fraude,17:00
ID-1637,489.548.442-16,Usuario Exemplo 637,2026-03-21,2026-03-29 15:51:00,16:33:00,Analista 28,Cliente 3,Fila 1,Pendente,Aguardando Documento,15:00
ID-1638,935.721.929-71,Usuario Exemplo 638,2026-03-06,2026-03-29 10:01:00,10:23:00,Analista 17,Cliente 1,Fila 13,Reprovado Politica,Perfil de Risco,10:00
ID-1639,346.725.562-99,Usuario Exemplo 639,2026-02-27,2026-03-29 15:55:00,16:21:00,Analista 9,Cliente 1,Fila 1,Pendente,Aguardando Documento,15:00
ID-1640,327.378.634-32,Usuario Exemplo 640,2026-02-18,2026-03-29 16:59:00,17:27:00,Analista 25,Cliente 4,Fila 11,Aprovado,Fluxo Normal,16:00
ID-1641,603.458.251-99,Usuario Exemplo 641,2026-02-01,2026-03-29 17:09:00,17:21:00,Analista 7,Cliente 1,Fila 15,Reprovado Fraude,Score Baixo,17:00
ID-1642,892.600.486-12,Usuario Exemplo 642,2026-02-04,2026-03-29 16:17:00,16:49:00,Analista 18,Cliente 3,Fila 12,Aprovado,Fluxo Normal,16:00
ID-1643,802.871.287-50,Usuario Exemplo 643,2026-02-04,2026-03-29 12:01:00,12:08:00,Analista 24,Cliente 2,Fila 14,Reprovado Fraude,Documentação Irregular,12:00
ID-1644,511.573.834-31,Usuario Exemplo 644,2026-02-16,2026-03-29 08:30:00,09:04:00,Analista 20,Cliente 6,Fila 5,Pendente,Aguardando Documento,08:00
ID-1645,829.715.852-81,Usuario Exemplo 645,2026-03-19,2026-03-29 15:02:00,15:16:00,Analista 22,Cliente 6,Fila 8,Reprovado Politica,Score Baixo,15:00
ID-1646,779.191.988-82,Usuario Exemplo 646,2026-02-27,2026-03-29 09:09:00,09:51:00,Analista 30,Cliente 6,Fila 14,Aprovado,Fluxo Normal,09:00
ID-1647,718.450.756-58,Usuario Exemplo 647,2026-02-17,2026-03-29 08:26:00,08:32:00,Analista 27,Cliente 2,Fila 12,Pendente,Aguardando Documento,08:00
ID-1648,383.264.162-90,Usuario Exemplo 648,2026-01-29,2026-03-29 16:52:00,17:17:00,Analista 6,Cliente 2,Fila 7,Aprovado,Fluxo Normal,16:00
ID-1649,807.696.903-86,Usuario Exemplo 649,2026-03-10,2026-03-29 17:48:00,17:57:00,Analista 17,Cliente 1,Fila 7,Reprovado Fraude,Renda Não Comprovada,17:00
ID-1650,327.288.303-91,Usuario Exemplo 650,2026-03-10,2026-03-29 12:40:00,13:08:00,Analista 14,Cliente 5,Fila 10,Reprovado Fraude,Suspeita de Fraude,12:00
ID-1651,756.857.906-57,Usuario Exemplo 651,2026-03-11,2026-03-29 14:45:00,15:20:00,Analista 23,Cliente 4,Fila 5,Pendente,Aguardando Documento,14:00
ID-1652,302.172.654-85,Usuario Exemplo 652,2026-03-14,2026-03-29 10:18:00,10:47:00,Analista 1,Cliente 3,Fila 8,Aprovado,Fluxo Normal,10:00
ID-1653,421.347.983-53,Usuario Exemplo 653,2026-02-09,2026-03-29 12:48:00,13:18:00,Analista 23,Cliente 6,Fila 4,Reprovado Fraude,Score Baixo,12:00
ID-1654,507.847.283-19,Usuario Exemplo 654,2026-03-20,2026-03-29 11:57:00,12:17:00,Analista 5,Cliente 6,Fila 3,Aprovado,Fluxo Normal,11:00
ID-1655,220.785.575-91,Usuario Exemplo 655,2026-03-17,2026-03-29 15:08:00,15:33:00,Analista 17,Cliente 3,Fila 6,Reprovado Fraude,Score Baixo,15:00
ID-1656,801.129.918-65,Usuario Exemplo 656,2026-03-08,2026-03-29 13:08:00,13:46:00,Analista 4,Cliente 3,Fila 1,Aprovado,Fluxo Normal,13:00
ID-1657,318.512.951-52,Usuario Exemplo 657,2026-02-02,2026-03-29 09:08:00,09:24:00,Analista 13,Cliente 4,Fila 18,Reprovado Fraude,Suspeita de Fraude,09:00
ID-1658,479.881.321-90,Usuario Exemplo 658,2026-02-19,2026-03-29 09:55:00,10:27:00,Analista 15,Cliente 1,Fila 15,Reprovado Fraude,Score Baixo,09:00
ID-1659,768.733.755-81,Usuario Exemplo 659,2026-01-30,2026-03-29 08:16:00,08:31:00,Analista 27,Cliente 5,Fila 8,Aprovado,Fluxo Normal,08:00
ID-1660,897.993.698-57,Usuario Exemplo 660,2026-02-01,2026-03-29 12:36:00,12:50:00,Analista 4,Cliente 4,Fila 8,Reprovado Fraude,Perfil de Risco,12:00
ID-1661,586.491.948-80,Usuario Exemplo 661,2026-02-12,2026-03-29 08:55:00,09:08:00,Analista 10,Cliente 6,Fila 13,Reprovado Fraude,Score Baixo,08:00
ID-1662,820.292.595-27,Usuario Exemplo 662,2026-03-25,2026-03-29 09:01:00,09:30:00,Analista 9,Cliente 3,Fila 4,Reprovado Fraude,Documentação Irregular,09:00
ID-1663,849.396.906-77,Usuario Exemplo 663,2026-02-02,2026-03-29 13:33:00,13:50:00,Analista 14,Cliente 6,Fila 1,Aprovado,Fluxo Normal,13:00
ID-1664,701.181.735-33,Usuario Exemplo 664,2026-02-09,2026-03-29 16:28:00,17:02:00,Analista 26,Cliente 3,Fila 12,Reprovado Fraude,Documentação Irregular,16:00
ID-1665,484.752.967-88,Usuario Exemplo 665,2026-02-25,2026-03-29 14:35:00,15:15:00,Analista 26,Cliente 1,Fila 1,Reprovado Politica,Suspeita de Fraude,14:00
ID-1666,986.993.610-32,Usuario Exemplo 666,2026-03-14,2026-03-29 14:04:00,14:26:00,Analista 28,Cliente 2,Fila 13,Reprovado Politica,Documentação Irregular,14:00
ID-1667,361.867.726-12,Usuario Exemplo 667,2026-03-19,2026-03-29 08:59:00,09:28:00,Analista 16,Cliente 5,Fila 13,Aprovado,Fluxo Normal,08:00
ID-1668,587.999.813-73,Usuario Exemplo 668,2026-02-17,2026-03-29 17:35:00,18:06:00,Analista 11,Cliente 4,Fila 12,Aprovado,Fluxo Normal,17:00
ID-1669,764.402.288-40,Usuario Exemplo 669,2026-02-22,2026-03-29 14:35:00,15:04:00,Analista 13,Cliente 2,Fila 14,Reprovado Politica,Suspeita de Fraude,14:00
ID-1670,942.398.128-29,Usuario Exemplo 670,2026-03-26,2026-03-29 12:34:00,12:48:00,Analista 26,Cliente 6,Fila 7,Reprovado Fraude,Perfil de Risco,12:00
ID-1671,132.944.473-54,Usuario Exemplo 671,2026-02-05,2026-03-29 14:02:00,14:11:00,Analista 14,Cliente 6,Fila 14,Reprovado Politica,Suspeita de Fraude,14:00
ID-1672,110.100.590-82,Usuario Exemplo 672,2026-03-03,2026-03-29 15:19:00,15:58:00,Analista 5,Cliente 4,Fila 10,Reprovado Fraude,Suspeita de Fraude,15:00
ID-1673,262.729.467-87,Usuario Exemplo 673,2026-03-22,2026-03-29 08:04:00,08:38:00,Analista 18,Cliente 4,Fila 18,Reprovado Politica,Documentação Irregular,08:00
ID-1674,484.686.932-72,Usuario Exemplo 674,2026-03-09,2026-03-29 09:34:00,09:46:00,Analista 11,Cliente 4,Fila 1,Reprovado Politica,Renda Não Comprovada,09:00
ID-1675,424.334.143-83,Usuario Exemplo 675,2026-02-09,2026-03-29 12:15:00,12:54:00,Analista 16,Cliente 3,Fila 3,Aprovado,Fluxo Normal,12:00
ID-1676,591.195.594-34,Usuario Exemplo 676,2026-03-21,2026-03-29 13:20:00,14:00:00,Analista 26,Cliente 1,Fila 1,Pendente,Aguardando Documento,13:00
ID-1677,232.141.629-38,Usuario Exemplo 677,2026-02-09,2026-03-29 14:43:00,15:20:00,Analista 12,Cliente 2,Fila 16,Aprovado,Fluxo Normal,14:00
ID-1678,620.982.601-10,Usuario Exemplo 678,2026-02-28,2026-03-29 12:10:00,12:29:00,Analista 8,Cliente 3,Fila 15,Aprovado,Fluxo Normal,12:00
ID-1679,704.136.160-58,Usuario Exemplo 679,2026-03-27,2026-03-29 13:20:00,13:26:00,Analista 26,Cliente 6,Fila 14,Pendente,Aguardando Documento,13:00
ID-1680,172.902.590-17,Usuario Exemplo 680,2026-02-02,2026-03-29 16:47:00,17:30:00,Analista 19,Cliente 4,Fila 17,Aprovado,Fluxo Normal,16:00
ID-1681,928.395.667-96,Usuario Exemplo 681,2026-02-22,2026-03-29 15:40:00,15:51:00,Analista 11,Cliente 4,Fila 3,Pendente,Aguardando Documento,15:00
ID-1682,823.950.137-33,Usuario Exemplo 682,2026-03-23,2026-03-29 10:17:00,10:31:00,Analista 6,Cliente 4,Fila 12,Reprovado Politica,Divergência Cadastral,10:00
ID-1683,905.182.212-78,Usuario Exemplo 683,2026-03-07,2026-03-29 17:29:00,17:55:00,Analista 1,Cliente 4,Fila 2,Pendente,Aguardando Documento,17:00
ID-1684,788.175.283-24,Usuario Exemplo 684,2026-03-16,2026-03-29 11:35:00,12:02:00,Analista 26,Cliente 3,Fila 8,Reprovado Politica,Documentação Irregular,11:00
ID-1685,302.705.289-81,Usuario Exemplo 685,2026-03-25,2026-03-29 15:49:00,16:03:00,Analista 30,Cliente 4,Fila 8,Pendente,Aguardando Documento,15:00
ID-1686,438.365.821-10,Usuario Exemplo 686,2026-03-22,2026-03-29 09:25:00,09:50:00,Analista 5,Cliente 6,Fila 1,Pendente,Aguardando Documento,09:00
ID-1687,227.622.250-12,Usuario Exemplo 687,2026-03-21,2026-03-29 10:36:00,11:08:00,Analista 20,Cliente 4,Fila 11,Aprovado,Fluxo Normal,10:00
ID-1688,257.798.299-91,Usuario Exemplo 688,2026-03-24,2026-03-29 12:36:00,13:15:00,Analista 9,Cliente 2,Fila 18,Pendente,Aguardando Documento,12:00
ID-1689,242.885.223-15,Usuario Exemplo 689,2026-02-26,2026-03-29 08:24:00,08:36:00,Analista 20,Cliente 5,Fila 8,Reprovado Politica,Documentação Irregular,08:00
ID-1690,525.456.769-25,Usuario Exemplo 690,2026-02-14,2026-03-29 08:19:00,09:03:00,Analista 28,Cliente 5,Fila 15,Reprovado Fraude,Documentação Irregular,08:00
ID-1691,402.583.848-31,Usuario Exemplo 691,2026-02-09,2026-03-29 13:40:00,14:12:00,Analista 23,Cliente 1,Fila 18,Reprovado Fraude,Perfil de Risco,13:00
ID-1692,587.626.993-32,Usuario Exemplo 692,2026-03-19,2026-03-29 13:28:00,14:11:00,Analista 28,Cliente 1,Fila 15,Pendente,Aguardando Documento,13:00
ID-1693,748.916.875-18,Usuario Exemplo 693,2026-03-10,2026-03-29 09:21:00,09:28:00,Analista 19,Cliente 5,Fila 18,Pendente,Aguardando Documento,09:00
ID-1694,857.199.139-51,Usuario Exemplo 694,2026-02-09,2026-03-29 11:15:00,11:36:00,Analista 28,Cliente 6,Fila 13,Reprovado Politica,Score Baixo,11:00
ID-1695,876.180.539-44,Usuario Exemplo 695,2026-02-23,2026-03-29 11:58:00,12:36:00,Analista 7,Cliente 4,Fila 13,Pendente,Aguardando Documento,11:00
ID-1696,919.409.468-71,Usuario Exemplo 696,2026-03-24,2026-03-29 17:57:00,18:32:00,Analista 16,Cliente 4,Fila 16,Pendente,Aguardando Documento,17:00
ID-1697,484.678.734-87,Usuario Exemplo 697,2026-03-26,2026-03-29 09:43:00,09:48:00,Analista 4,Cliente 1,Fila 1,Reprovado Politica,Perfil de Risco,09:00
ID-1698,489.976.882-78,Usuario Exemplo 698,2026-03-08,2026-03-29 12:43:00,12:48:00,Analista 3,Cliente 2,Fila 12,Pendente,Aguardando Documento,12:00
ID-1699,297.523.462-63,Usuario Exemplo 699,2026-03-13,2026-03-29 13:03:00,13:28:00,Analista 21,Cliente 2,Fila 4,Reprovado Politica,Documentação Irregular,13:00
ID-1700,185.256.509-98,Usuario Exemplo 700,2026-03-23,2026-03-29 12:08:00,12:30:00,Analista 15,Cliente 3,Fila 6,Pendente,Aguardando Documento,12:00
ID-1701,610.612.580-65,Usuario Exemplo 701,2026-03-18,2026-03-29 11:44:00,12:22:00,Analista 25,Cliente 5,Fila 11,Aprovado,Fluxo Normal,11:00
ID-1702,425.605.782-59,Usuario Exemplo 702,2026-02-04,2026-03-29 11:22:00,12:02:00,Analista 8,Cliente 1,Fila 13,Aprovado,Fluxo Normal,11:00
ID-1703,833.124.543-21,Usuario Exemplo 703,2026-02-07,2026-03-29 17:37:00,18:20:00,Analista 21,Cliente 3,Fila 14,Reprovado Fraude,Divergência Cadastral,17:00
ID-1704,661.322.309-31,Usuario Exemplo 704,2026-03-05,2026-03-29 09:22:00,10:03:00,Analista 30,Cliente 1,Fila 10,Pendente,Aguardando Documento,09:00
ID-1705,394.295.206-73,Usuario Exemplo 705,2026-03-14,2026-03-29 17:14:00,17:32:00,Analista 12,Cliente 2,Fila 10,Reprovado Politica,Documentação Irregular,17:00
ID-1706,328.358.111-49,Usuario Exemplo 706,2026-03-01,2026-03-29 08:20:00,08:33:00,Analista 4,Cliente 3,Fila 10,Reprovado Fraude,Perfil de Risco,08:00
ID-1707,551.528.818-16,Usuario Exemplo 707,2026-03-20,2026-03-29 12:40:00,12:55:00,Analista 8,Cliente 4,Fila 4,Reprovado Fraude,Divergência Cadastral,12:00
ID-1708,958.137.338-75,Usuario Exemplo 708,2026-02-01,2026-03-29 09:19:00,09:25:00,Analista 15,Cliente 5,Fila 5,Pendente,Aguardando Documento,09:00
ID-1709,780.736.457-71,Usuario Exemplo 709,2026-01-28,2026-03-29 11:53:00,12:08:00,Analista 8,Cliente 2,Fila 13,Reprovado Fraude,Perfil de Risco,11:00
ID-1710,668.742.572-48,Usuario Exemplo 710,2026-02-07,2026-03-29 11:44:00,12:06:00,Analista 18,Cliente 2,Fila 15,Reprovado Fraude,Divergência Cadastral,11:00
ID-1711,165.735.537-58,Usuario Exemplo 711,2026-02-16,2026-03-29 08:06:00,08:31:00,Analista 10,Cliente 3,Fila 11,Reprovado Politica,Suspeita de Fraude,08:00
ID-1712,906.588.650-17,Usuario Exemplo 712,2026-02-19,2026-03-29 13:43:00,13:50:00,Analista 20,Cliente 1,Fila 8,Reprovado Politica,Suspeita de Fraude,13:00
ID-1713,676.151.737-74,Usuario Exemplo 713,2026-02-26,2026-03-29 12:17:00,12:28:00,Analista 1,Cliente 6,Fila 12,Reprovado Politica,Score Baixo,12:00
ID-1714,745.619.519-14,Usuario Exemplo 714,2026-03-11,2026-03-29 13:12:00,13:49:00,Analista 23,Cliente 3,Fila 11,Reprovado Politica,Renda Não Comprovada,13:00
ID-1715,695.270.812-90,Usuario Exemplo 715,2026-03-04,2026-03-29 10:53:00,11:03:00,Analista 3,Cliente 2,Fila 7,Pendente,Aguardando Documento,10:00
ID-1716,218.229.428-38,Usuario Exemplo 716,2026-03-25,2026-03-29 10:48:00,10:59:00,Analista 18,Cliente 4,Fila 3,Reprovado Politica,Renda Não Comprovada,10:00
ID-1717,642.552.848-16,Usuario Exemplo 717,2026-02-18,2026-03-29 17:43:00,18:14:00,Analista 10,Cliente 6,Fila 6,Reprovado Politica,Suspeita de Fraude,17:00
ID-1718,504.691.832-17,Usuario Exemplo 718,2026-02-05,2026-03-29 17:07:00,17:49:00,Analista 20,Cliente 4,Fila 1,Reprovado Fraude,Divergência Cadastral,17:00
ID-1719,725.493.612-24,Usuario Exemplo 719,2026-02-20,2026-03-29 10:19:00,10:45:00,Analista 16,Cliente 3,Fila 10,Aprovado,Fluxo Normal,10:00
ID-1720,657.164.305-81,Usuario Exemplo 720,2026-01-29,2026-03-29 13:29:00,14:05:00,Analista 16,Cliente 2,Fila 5,Reprovado Politica,Score Baixo,13:00
ID-1721,588.555.799-34,Usuario Exemplo 721,2026-01-28,2026-03-29 17:13:00,17:20:00,Analista 24,Cliente 3,Fila 1,Aprovado,Fluxo Normal,17:00
ID-1722,894.574.312-12,Usuario Exemplo 722,2026-03-23,2026-03-29 15:56:00,16:09:00,Analista 30,Cliente 5,Fila 17,Pendente,Aguardando Documento,15:00
ID-1723,571.566.457-51,Usuario Exemplo 723,2026-03-18,2026-03-29 16:30:00,16:48:00,Analista 13,Cliente 2,Fila 8,Reprovado Fraude,Documentação Irregular,16:00
ID-1724,484.462.542-68,Usuario Exemplo 724,2026-02-08,2026-03-29 15:45:00,16:20:00,Analista 1,Cliente 4,Fila 7,Pendente,Aguardando Documento,15:00
ID-1725,371.853.768-86,Usuario Exemplo 725,2026-03-14,2026-03-29 09:13:00,09:30:00,Analista 19,Cliente 6,Fila 1,Pendente,Aguardando Documento,09:00
ID-1726,360.446.939-94,Usuario Exemplo 726,2026-02-04,2026-03-29 17:04:00,17:40:00,Analista 21,Cliente 6,Fila 7,Reprovado Fraude,Score Baixo,17:00
ID-1727,574.930.920-48,Usuario Exemplo 727,2026-03-05,2026-03-29 08:33:00,08:50:00,Analista 6,Cliente 1,Fila 14,Reprovado Politica,Renda Não Comprovada,08:00
ID-1728,222.920.232-71,Usuario Exemplo 728,2026-03-07,2026-03-29 10:31:00,10:52:00,Analista 6,Cliente 4,Fila 16,Aprovado,Fluxo Normal,10:00
ID-1729,548.462.809-14,Usuario Exemplo 729,2026-03-08,2026-03-29 12:11:00,12:19:00,Analista 4,Cliente 3,Fila 8,Aprovado,Fluxo Normal,12:00
ID-1730,542.982.803-28,Usuario Exemplo 730,2026-02-10,2026-03-29 08:44:00,09:26:00,Analista 24,Cliente 3,Fila 17,Pendente,Aguardando Documento,08:00
ID-1731,810.975.328-62,Usuario Exemplo 731,2026-02-19,2026-03-29 10:09:00,10:17:00,Analista 17,Cliente 2,Fila 1,Pendente,Aguardando Documento,10:00
ID-1732,645.492.559-37,Usuario Exemplo 732,2026-02-18,2026-03-29 16:24:00,17:07:00,Analista 6,Cliente 5,Fila 12,Pendente,Aguardando Documento,16:00
ID-1733,823.230.940-28,Usuario Exemplo 733,2026-03-08,2026-03-29 16:01:00,16:37:00,Analista 22,Cliente 4,Fila 13,Aprovado,Fluxo Normal,16:00
ID-1734,277.646.830-50,Usuario Exemplo 734,2026-01-28,2026-03-29 09:00:00,09:17:00,Analista 19,Cliente 3,Fila 12,Aprovado,Fluxo Normal,09:00
ID-1735,108.309.536-68,Usuario Exemplo 735,2026-02-03,2026-03-29 08:16:00,08:48:00,Analista 22,Cliente 5,Fila 5,Reprovado Fraude,Documentação Irregular,08:00
ID-1736,379.481.150-61,Usuario Exemplo 736,2026-03-04,2026-03-29 12:21:00,12:58:00,Analista 19,Cliente 6,Fila 18,Pendente,Aguardando Documento,12:00
ID-1737,217.260.609-10,Usuario Exemplo 737,2026-03-09,2026-03-29 09:41:00,10:01:00,Analista 3,Cliente 5,Fila 14,Reprovado Fraude,Score Baixo,09:00
ID-1738,919.442.509-21,Usuario Exemplo 738,2026-02-18,2026-03-29 13:12:00,13:19:00,Analista 16,Cliente 2,Fila 17,Reprovado Politica,Documentação Irregular,13:00
ID-1739,816.968.738-91,Usuario Exemplo 739,2026-03-12,2026-03-29 13:15:00,13:23:00,Analista 18,Cliente 2,Fila 16,Aprovado,Fluxo Normal,13:00
ID-1740,885.972.872-23,Usuario Exemplo 740,2026-02-23,2026-03-29 12:50:00,12:57:00,Analista 23,Cliente 2,Fila 1,Aprovado,Fluxo Normal,12:00
ID-1741,300.331.733-50,Usuario Exemplo 741,2026-03-06,2026-03-29 13:55:00,14:11:00,Analista 13,Cliente 1,Fila 5,Pendente,Aguardando Documento,13:00
ID-1742,823.871.624-77,Usuario Exemplo 742,2026-03-11,2026-03-29 13:02:00,13:28:00,Analista 7,Cliente 1,Fila 7,Reprovado Fraude,Perfil de Risco,13:00
ID-1743,809.275.167-36,Usuario Exemplo 743,2026-03-20,2026-03-29 15:52:00,16:12:00,Analista 25,Cliente 6,Fila 6,Reprovado Fraude,Renda Não Comprovada,15:00
ID-1744,329.461.619-20,Usuario Exemplo 744,2026-03-14,2026-03-29 11:15:00,11:49:00,Analista 16,Cliente 2,Fila 12,Reprovado Fraude,Perfil de Risco,11:00
ID-1745,416.648.980-68,Usuario Exemplo 745,2026-03-24,2026-03-29 16:45:00,17:25:00,Analista 3,Cliente 6,Fila 17,Reprovado Fraude,Divergência Cadastral,16:00
ID-1746,243.728.489-23,Usuario Exemplo 746,2026-03-13,2026-03-29 17:31:00,17:36:00,Analista 27,Cliente 6,Fila 1,Aprovado,Fluxo Normal,17:00
ID-1747,386.271.914-79,Usuario Exemplo 747,2026-03-24,2026-03-29 13:11:00,13:17:00,Analista 24,Cliente 3,Fila 4,Reprovado Politica,Documentação Irregular,13:00
ID-1748,362.907.651-59,Usuario Exemplo 748,2026-01-27,2026-03-29 14:17:00,14:31:00,Analista 10,Cliente 1,Fila 5,Aprovado,Fluxo Normal,14:00
ID-1749,878.947.490-87,Usuario Exemplo 749,2026-03-23,2026-03-29 17:24:00,18:00:00,Analista 9,Cliente 5,Fila 4,Pendente,Aguardando Documento,17:00
ID-1750,332.380.719-11,Usuario Exemplo 750,2026-03-22,2026-03-29 14:14:00,14:51:00,Analista 20,Cliente 1,Fila 3,Aprovado,Fluxo Normal,14:00
ID-1751,283.385.356-12,Usuario Exemplo 751,2026-03-20,2026-03-29 11:20:00,11:26:00,Analista 16,Cliente 4,Fila 1,Reprovado Fraude,Score Baixo,11:00
ID-1752,418.659.885-89,Usuario Exemplo 752,2026-01-31,2026-03-29 08:19:00,08:48:00,Analista 21,Cliente 5,Fila 3,Reprovado Politica,Renda Não Comprovada,08:00
ID-1753,765.413.855-58,Usuario Exemplo 753,2026-03-25,2026-03-29 17:27:00,17:51:00,Analista 4,Cliente 1,Fila 8,Aprovado,Fluxo Normal,17:00
ID-1754,629.862.858-67,Usuario Exemplo 754,2026-02-10,2026-03-29 09:36:00,09:58:00,Analista 28,Cliente 2,Fila 2,Reprovado Politica,Suspeita de Fraude,09:00
ID-1755,295.116.484-36,Usuario Exemplo 755,2026-03-10,2026-03-29 09:25:00,10:07:00,Analista 29,Cliente 3,Fila 17,Pendente,Aguardando Documento,09:00
ID-1756,784.348.908-62,Usuario Exemplo 756,2026-01-31,2026-03-29 17:35:00,17:58:00,Analista 18,Cliente 5,Fila 6,Reprovado Politica,Documentação Irregular,17:00
ID-1757,677.798.163-23,Usuario Exemplo 757,2026-02-06,2026-03-29 11:11:00,11:21:00,Analista 14,Cliente 1,Fila 13,Pendente,Aguardando Documento,11:00
ID-1758,566.883.507-60,Usuario Exemplo 758,2026-03-27,2026-03-29 17:18:00,17:27:00,Analista 15,Cliente 1,Fila 12,Reprovado Fraude,Score Baixo,17:00
